model,method,target,penalize_diag,KL_mean,KL_sd,L2_mean,L2_sd,SP_mean,SP_sd,F1_mean,F1_sd,MCC_mean,MCC_sd
2,gelnet,TrueDiag,TRUE,50.69393673432332,21.535453106063603,75.70417512604298,7.112818342857936,14.398361978983386,1.1547800116772717,0.07659786145898186,0.042707107001508655,NA,NA
2,gelnet,vIdentity,TRUE,73.61518954959162,13.467298931761164,82.97760763633394,7.018911349137887,15.756302939948906,1.1887761218675414,0.32050215872726007,0.0520550841175238,NA,NA
2,glasso,None,TRUE,57.95690259405196,14.706805626393235,83.41442944654698,7.074777188184446,15.792049936016385,1.1869694152650956,0.257434988195544,0.019522243797316246,NA,NA
2,glasso,None,FALSE,57.78113326485652,16.25962649094301,82.73716344650555,7.054514419124053,15.698278992279272,1.1881204597741348,0.40629089454116046,0.03526198397968789,NA,NA
2,glasso,Eigenvalue,TRUE,44.6867086986831,12.60964097893403,81.43203429978568,7.062259447581155,15.466540830939383,1.1855587699162171,0.42463305293817677,0.036838832060553314,NA,NA
2,glasso,Identity,TRUE,67.75519190321091,15.381924493119715,82.96394314821205,7.022393496630417,15.745828734485755,1.188673368283002,0.37468692303041057,0.041440048935909995,NA,NA
2,glasso,MSC,TRUE,63.99158548609507,15.505429367841291,82.3520679075015,7.07353643464309,15.643077992129887,1.187667984730285,0.41803271041231055,0.041889660456855604,NA,NA
2,glasso,Regression,TRUE,57.29174343605232,14.270109403839259,81.49558718354155,7.039929586161712,15.465059073165149,1.185354448416114,0.38395262439773453,0.036357444616906126,NA,NA
2,glasso,TrueDiag,TRUE,57.83961391276103,13.752691216069314,81.4563416687903,7.054448877448599,15.466590818548843,1.1854789450001555,0.4056564498731928,0.03651145407402378,NA,NA
2,glasso,vIdentity,TRUE,67.8150515222972,15.104016916692798,82.96412724114289,7.0224782147510725,15.746181001290681,1.1887895626756186,0.3752365768656653,0.038166100138521106,NA,NA
2,rope,None,TRUE,48.155548950946866,5.992121476583295,83.83671414879804,7.079148057932675,15.874575879314254,1.1855683233976444,0.039225741253292465,8.591734657029783e-6,NA,NA
2,rope,None,FALSE,48.151564013257776,6.004296033280089,83.83621438017104,7.073446738730516,15.874431858626457,1.1843171703239346,0.03922593450356058,8.775195751408445e-6,NA,NA
2,rope,Eigenvalue,TRUE,42.829537108493994,4.068183649927508,78.33386282682777,7.038770766643259,14.942872595146591,1.1595674763575272,0.03921988185066544,6.067366121956171e-6,NA,NA
2,rope,Identity,TRUE,44.407413813909706,5.769528273440047,82.52882910939661,7.007297071292711,15.696212745717935,1.1797345126783378,0.03922547712255458,8.776992588583992e-6,NA,NA
2,rope,MSC,TRUE,41.32507750729855,5.742233576382138,82.21667130778987,7.032574382531788,15.6459268251054,1.1793261841799232,0.03922438937004661,9.091221433649288e-6,NA,NA
2,rope,Regression,TRUE,102.74802043053809,22.791298524987052,75.10082681656816,7.152744245389782,14.395169143025814,1.1635661611497292,0.03921725560964678,3.6244804678037946e-6,NA,NA
2,rope,TrueDiag,TRUE,112.00711312052526,26.801538892763904,75.60846766991709,7.120149550803199,14.425756053745092,1.1620834054081048,0.03921705359016501,3.2720478867316866e-6,NA,NA
2,rope,vIdentity,TRUE,44.407413813909706,5.769528273440047,82.52882910939661,7.007297071292711,15.696212745717935,1.1797345126783378,0.03922547712255458,8.776992588583992e-6,NA,NA
3,gelnet,None,TRUE,100.0986846791551,2.6136710737569118,8.229423545414779,0.07772963007714147,1.1050367905280283,0.06312966154258287,0,0,0,0
3,gelnet,None,FALSE,126.72577995583889,0.06368369000606404,8.000732640976524,0.0016085234343064258,0.8202072315980268,0.02840938543460406,0,0,0,0
3,gelnet,Eigenvalue,TRUE,183.2454912159172,14.331977986728026,8.773506245335824,0.4285530291579965,1.402004728756984,0.1728689825736195,0,0,0,0
3,gelnet,Identity,TRUE,126.70808653857698,0.02696649694787992,8.00083047674799,0.0018063479099083787,0.8210534275128183,0.02839218746103718,0,0,0,0
3,gelnet,MSC,TRUE,133.89023406018026,0.4383081212051301,8.011940107948035,0.01291677626003692,0.8927768913807232,0.037766477723357464,0,0,0,0
3,gelnet,Regression,TRUE,88.72057529657027,5.6963258796578575,5.975635677046524,0.29207857737446075,0.7627683241102442,0.029950018454293625,0,0,0,0
3,gelnet,TrueDiag,TRUE,89.44725257516836,5.23241597931814,5.904405440211308,0.33231589179128346,0.7565840153194433,0.02817671265869075,0,0,0,0
3,gelnet,vIdentity,TRUE,126.70565415086072,0.01916380709696413,8.000680308420206,0.0012937997541003137,0.8197244528304717,0.02717754759703044,0,0,0,0
3,glasso,None,TRUE,105.37748745764759,1.0086401833578897,8.11508927678378,0.004847990641124815,1.0103494271459024,0.016159889163853886,0,0,0,0
3,glasso,None,FALSE,126.7218722901047,0.06311484366328536,8.000653383741584,0.0016779465433123938,0.8170886023789207,0.03157064735155905,0,0,0,0
3,glasso,Eigenvalue,TRUE,162.9321835045898,1.0116795154221625,8.26275635096966,0.011219301961283713,1.1491072591627953,0.04688202704554151,0,0,0,0
3,glasso,Identity,TRUE,126.70481830537376,0.022257050005037176,8.000612437637086,0.0014964202172342473,0.8163891107484368,0.02997373341850164,0,0,0,0
3,glasso,MSC,TRUE,133.88814852601803,0.43658757388113745,8.011791159543431,0.012891784935905665,0.8904002410147166,0.040441645904289565,0,0,0,0
3,glasso,Regression,TRUE,97.9370604599077,1.3212885823967127,6.445863227858521,0.0737263097873806,0.7665649293921674,0.030281231889376554,0,0,0,0
3,glasso,TrueDiag,TRUE,98.07079526178501,1.2350601556041396,6.453818927911136,0.0682652876057099,0.7686295670544282,0.030187494773281368,0,0,0,0
3,glasso,vIdentity,TRUE,126.70472626988695,0.02326084311918098,8.000617318661774,0.0015466262161542273,0.8166877588095696,0.030368449536620577,0,0,0,0
3,rope,None,TRUE,111.04379423388049,1.4444163731650315,8.690468977802364,0.014469017467799137,1.3501118461946928,0.01288522521509245,0,0,0,0
3,rope,None,FALSE,110.98639283532461,1.6826661028076286,8.690555081725934,0.0146711894376097,1.3501698073762625,0.012992139857173287,0,0,0,0
3,rope,Eigenvalue,TRUE,274.9433289863293,10.751239070104193,11.852636531577206,0.2049218378654221,2.2752360298502166,0.07083844554598971,0,0,0,0
3,rope,Identity,TRUE,148.64777581981556,0.573709150704626,8.635413126829985,0.014072245597873215,1.2489162123079671,0.012205562604499499,0,0,0,0
3,rope,MSC,TRUE,152.44040622317547,0.7200863305876795,8.675534339342477,0.019133325489866747,1.2774726174950224,0.012998127999143863,0,0,0,0
3,rope,Regression,TRUE,80.5275639901946,2.3204783549735777,5.65462009873606,0.09986844213414743,1.0207270190050954,0.02933849928135897,0,0,0,0
3,rope,TrueDiag,TRUE,83.01418565437619,2.0489787819084775,5.543363278637767,0.09226657933611272,0.9705419124468498,0.029716785340932774,0,0,0,0
3,rope,vIdentity,TRUE,148.64777581981556,0.573709150704626,8.635413126829985,0.014072245597873215,1.2489162123079671,0.012205562604499499,0,0,0,0
4,gelnet,None,TRUE,23.816171666370654,0.38621301214384046,25.510707075268844,0.19660611728506905,9.528108657400885,0.5704053002471998,0.31926190559786183,0.02913763828825394,NA,NA
4,gelnet,None,FALSE,26.30660438202505,0.10759001478200214,25.65782488972147,0.12112574897627344,9.56800333845306,0.5727479392802615,0.29725148139001173,0.05547155534479668,NA,NA
4,gelnet,Eigenvalue,TRUE,54.95792614472095,17.620506252109696,22.465157726260088,1.781680446477301,8.047234653654675,1.0923746299670076,0.2869223956315511,0.055687956147403093,NA,NA
4,gelnet,Identity,TRUE,26.049895283666547,0.1357061079925217,25.672115648673913,0.11299484527555927,9.574028261333929,0.5729862620266993,0.30284784344234894,0.05041025655225433,NA,NA
4,gelnet,MSC,TRUE,27.75827638819116,0.1734188420361025,25.52306318908311,0.12327444585344445,9.513697947840347,0.5717341659822787,0.3025959486335885,0.054272813473735866,NA,NA
4,gelnet,Regression,TRUE,21.0146138712937,0.4389507728114506,24.93132140595947,0.15721943273538308,9.294890383599524,0.5412939853655705,0.3399596673978464,0.01454325071934125,NA,NA
4,gelnet,TrueDiag,TRUE,25.307341988328044,0.4594708717876481,24.46780022282134,0.4496178871613141,9.086561893967845,0.5693445588524999,0.3325807018480286,0.01934019207715922,NA,NA
4,gelnet,vIdentity,TRUE,26.048762277499456,0.1400799804274974,25.670991627852015,0.1170659386323563,9.573587088721867,0.573444158420092,0.30196970755661634,0.05232388081992136,NA,NA
4,glasso,None,TRUE,23.877020518362542,0.25723927200759034,25.712555430126155,0.1211946684104684,9.598381356753638,0.5691935077710288,0.34519585889319154,0.012471999548894745,NA,NA
4,glasso,None,FALSE,26.385884729086495,0.09333904142821935,25.693101762049064,0.1256120430921735,9.579586057629207,0.5739121967542964,0.2610656867288342,0.0677695618569302,NA,NA
4,glasso,Eigenvalue,TRUE,33.17189965821047,0.2529984347387314,25.105158461540366,0.10878142219191701,9.328624746188579,0.5673456458969044,0.32294190473111406,0.01995634039435514,NA,NA
4,glasso,Identity,TRUE,26.145937775559087,0.13417286257700767,25.701378727109606,0.12293952653728712,9.583299705094193,0.5743094400839448,0.2677162580252229,0.07008087101080034,NA,NA
4,glasso,MSC,TRUE,27.880794518530404,0.1596424717468066,25.561478695859353,0.1348147936591229,9.526291351186345,0.574192127288449,0.26449836437705926,0.0735780105292548,NA,NA
4,glasso,Regression,TRUE,21.478591163070853,0.2916611737647327,25.094549915779837,0.11178965832427365,9.35705441450236,0.5456495868841301,0.3367237575165182,0.016831322967197852,NA,NA
4,glasso,TrueDiag,TRUE,25.07233895857044,0.12079333905240783,25.136088012439757,0.10505097129794631,9.366749344167257,0.5563732338231026,0.31543512606982455,0.02434611777712927,NA,NA
4,glasso,vIdentity,TRUE,26.1385079861024,0.12204965619154248,25.697514140236592,0.11764686911115693,9.582148045458322,0.5743932919854582,0.27347310681156833,0.06045428613261132,NA,NA
4,rope,None,TRUE,28.281721674376197,0.40008108623976224,24.56443556167667,0.09630167385043276,9.171927051939216,0.5668523217585353,0.16668519193249395,7.02330234196716e-5,NA,NA
4,rope,None,FALSE,28.277072728152465,0.4024446725039589,24.56556110986226,0.0986747896534299,9.172321681531981,0.5662902363987907,0.1666862321175348,6.652846278738212e-5,NA,NA
4,rope,Eigenvalue,TRUE,120.2897505873065,3.5618669512355905,19.509577844384964,0.27020796532407876,5.048278565096614,0.3377141100979107,0.16667568113912193,1.6548284254342776e-5,NA,NA
4,rope,Identity,TRUE,30.221482639009484,0.16050881210739013,24.486369103954484,0.08598715359349794,9.122619103226215,0.57122546934948,0.16669013317823195,5.898479741789646e-5,NA,NA
4,rope,MSC,TRUE,31.138799537816677,0.19506185604566537,24.407535153397134,0.08662942773457437,9.086223112920697,0.5711860417127965,0.16669630704586602,5.352677102914807e-5,NA,NA
4,rope,Regression,TRUE,23.30884626863574,0.30204635091169457,23.89754040457653,0.10214666961692463,8.885432644537785,0.5259337364446012,0.16669686373455206,5.3691503765097737e-5,NA,NA
4,rope,TrueDiag,TRUE,33.88307545830633,0.36946324645217943,22.789469962429376,0.09306951983559152,8.227115478736668,0.5141242345520625,0.16668871080533468,4.504812407996576e-5,NA,NA
4,rope,vIdentity,TRUE,30.221482639009484,0.16050881210739013,24.486369103954484,0.08598715359349794,9.122619103226215,0.57122546934948,0.16669013317823195,5.898479741789646e-5,NA,NA
5,gelnet,None,TRUE,45.151598644859675,4.2733671141891865,141.90736167166963,9.57609089700181,42.67324940497124,3.7338634838277005,0.14810657230730517,0.02519679389231926,NA,NA
5,gelnet,None,FALSE,46.14510279252197,4.484884604743669,141.50074180027894,9.585966620545792,42.63029859247426,3.7411520318667515,0.1980565937965743,0.02790497605025634,NA,NA
5,gelnet,Eigenvalue,TRUE,87.77092791456714,26.594659280329367,129.88888495521797,9.850720403606664,40.125590571007365,3.768833872281065,0.1849430239000166,0.07839910844993611,NA,NA
5,gelnet,Identity,TRUE,45.29541015858369,4.260240436001252,141.95167004515395,9.564693276606974,42.693535323219685,3.7379202462648675,0.16068844175689564,0.02261874313360302,NA,NA
5,gelnet,MSC,TRUE,45.420245508880996,4.276676495673285,141.95792907069844,9.594672701414272,42.70050213106228,3.7435429874669217,0.1663877011787478,0.020631110383440763,NA,NA
5,gelnet,Regression,TRUE,107.67741465293095,45.30470529218425,116.29555436833228,9.646098962762146,35.18083067234108,3.5418841117727338,0.14299703785751713,0.05601703595144827,NA,NA
5,gelnet,TrueDiag,TRUE,137.22355542828157,57.93696496971348,112.06277710180461,9.410004023316127,33.66677173750688,3.2265193941297623,0.12835929031956944,0.048455610391716565,NA,NA
5,gelnet,vIdentity,TRUE,45.32848378203392,4.294578761412116,141.94516467124595,9.59007819267322,42.69238603553519,3.7405863426990615,0.1606005922524585,0.02232243859124312,NA,NA
5,glasso,None,TRUE,46.00127219558349,5.020076165540697,140.0065434861325,9.525370260709616,42.238568037252584,3.7314503323573325,0.1986094641786451,0.0051731015818392715,NA,NA
5,glasso,None,FALSE,47.3096099939685,5.543059563770507,139.2155019686731,9.481604497012409,42.085054075498945,3.730630576138901,0.24232968649713682,0.007861623197794418,NA,NA
5,glasso,Eigenvalue,TRUE,52.488764541777364,7.325826591583647,137.06661124866434,9.436706678316412,41.655649851790685,3.7285177588709026,0.3148907644033929,0.012357970025822923,NA,NA
5,glasso,Identity,TRUE,46.015281173187105,5.074431906626463,140.00320947089892,9.505132764055826,42.23757239921529,3.7310265987526727,0.19862448931481153,0.005358000355574705,NA,NA
5,glasso,MSC,TRUE,46.032735236969536,5.000528327942344,139.98118097715377,9.513683416247213,42.23328140811883,3.7368470766021447,0.19834766408696733,0.005040968205121625,NA,NA
5,glasso,Regression,TRUE,45.085251194386395,4.393619309083492,136.95946140783087,9.458661518212818,41.54840134505898,3.732851933384964,0.2939423215824133,0.013084056399648346,NA,NA
5,glasso,TrueDiag,TRUE,45.860468200090395,4.287297763716165,137.0122060039628,9.438434589096806,41.587215128491614,3.7254619061760272,0.3010345871435847,0.012574334058149781,NA,NA
5,glasso,vIdentity,TRUE,45.99733839283116,5.0372942172698885,139.99664318962206,9.523670253593567,42.23658987561671,3.733448779284389,0.19847824768361957,0.005057699193677131,NA,NA
5,rope,None,TRUE,46.973927517749786,4.085315283738072,142.80279808498054,9.539811530344418,42.889697538052744,3.7259863835277054,0.07655902707681962,1.1158021450118146e-5,NA,NA
5,rope,None,FALSE,46.969751842268124,4.076928449371353,142.81572291716603,9.532076168206462,42.892453639401054,3.728163266860197,0.07655931614481969,1.1286885233109426e-5,NA,NA
5,rope,Eigenvalue,TRUE,158.5312115750631,28.610769952388793,122.63013942925338,9.043192643778486,38.428384720101775,3.624534341374552,0.07655245125087556,6.6795444921421815e-6,NA,NA
5,rope,Identity,TRUE,48.023268788939276,4.159644742556778,142.79862579792913,9.552428958709356,42.91044514200776,3.7335497213534423,0.07655887832155982,1.1185482409463356e-5,NA,NA
5,rope,MSC,TRUE,48.71397365823022,4.290415491670409,142.5818026958981,9.541406531507079,42.87711413609355,3.7333113767856436,0.07655867020305879,1.1685916582149712e-5,NA,NA
5,rope,Regression,TRUE,204.21853941896308,39.21389421986544,109.97964600562625,7.970551137576816,34.02555638748534,3.241721743117562,0.07655188593470509,5.976999940090979e-6,NA,NA
5,rope,TrueDiag,TRUE,252.43912212680868,46.35964401261247,107.16749562919574,7.929977119200194,33.09897467015991,3.010255681877308,0.07655194540210582,5.801239294640688e-6,NA,NA
5,rope,vIdentity,TRUE,48.01313838487681,4.1538282497183765,142.79222253475533,9.526401188931093,42.90905889288092,3.734205911312251,0.07655872952003313,1.1051412503848855e-5,NA,NA
6,gelnet,None,TRUE,290.57284020874056,10.490313817051824,699.6976924214383,53.63587755000981,153.18965698102778,9.965275173837458,0.23902207929391034,0.04465531443476471,NA,NA
6,gelnet,None,FALSE,274.05737158262633,9.903181232443698,698.6358284083858,53.57214241885878,153.0868410831738,9.95699694966991,0.29792250749845844,0.05545876100137783,NA,NA
6,gelnet,Eigenvalue,TRUE,253.70710893823264,10.003932729845507,696.0556918464869,53.602473836672814,152.6836271652396,9.961361707544468,0.24471097127097943,0.05649095447847551,NA,NA
6,gelnet,Identity,TRUE,274.6227999857323,9.908981320718242,698.6847984476838,53.6175313017649,153.0945768772396,9.965936461177952,0.29604195225444535,0.05819984353543175,NA,NA
6,gelnet,MSC,TRUE,269.92982806857464,9.895593207782802,698.2663417930104,53.6143778638926,153.03592579457097,9.96480493690006,0.29844237551722713,0.054156716509337975,NA,NA
6,gelnet,Regression,TRUE,160.19976553486734,20.924421633167775,686.795711248031,53.295132995335564,150.87523739083576,9.840061806097683,0.0956664535828007,0.006092309993270242,NA,NA
6,gelnet,TrueDiag,TRUE,155.62021963593378,21.482681365902565,686.3404047912686,53.24895693360667,150.76961725112756,9.830522239773881,0.09542023654007623,0.006082137441249072,NA,NA
6,gelnet,vIdentity,TRUE,274.6320419857418,9.906650793556102,698.6839864262205,53.617619852537004,153.09396629265277,9.966099383755807,0.30014302506838947,0.04936785766005262,NA,NA
6,glasso,None,TRUE,285.3245315077692,9.991706970046618,699.4404156736143,53.628495929370246,153.16976026844304,9.965239745797014,0.30202622733321766,0.025182856021581223,NA,NA
6,glasso,None,FALSE,274.06042000137876,9.904936377621757,698.6389778769499,53.57313496367984,153.08820258285252,9.957024921029312,0.2815443197053205,0.06796041144426201,NA,NA
6,glasso,Eigenvalue,TRUE,258.9083368084225,9.835629077425187,697.1258512559384,53.604495336175304,152.87089868496093,9.9637253818387,0.3167618530556538,0.031006581900579967,NA,NA
6,glasso,Identity,TRUE,274.62916702161476,9.903832617111178,698.6866451434842,53.617777980842035,153.09510970820187,9.965793764587923,0.2852931999715023,0.06411440614627081,NA,NA
6,glasso,MSC,TRUE,269.9199165990885,9.903183772545047,698.2700518982849,53.61386309933187,153.03822442096424,9.964203725609158,0.2818613850454839,0.06895351625115288,NA,NA
6,glasso,Regression,TRUE,258.8734476075313,9.823602162822732,697.1240139167527,53.60379281116983,152.87126599302596,9.96378588632418,0.3159881577683586,0.031248004350649918,NA,NA
6,glasso,TrueDiag,TRUE,258.8819761869048,9.825118516420163,697.1243686155851,53.60427150617593,152.87131113587603,9.963404417234196,0.3161405725124475,0.031132992530953495,NA,NA
6,glasso,vIdentity,TRUE,274.624352448525,9.905984407050099,698.6870663060914,53.61796927049493,153.09561393006615,9.965362360615524,0.2815157611993399,0.07162326006951185,NA,NA
6,rope,None,TRUE,304.44569361176576,9.790688107960356,699.7476719523011,53.63459114344838,153.16486153205315,9.961479964963257,0.09485044239323243,0.00603071929645416,NA,NA
6,rope,None,FALSE,304.4627569433824,9.821719657712341,699.747867921662,53.591121116050665,153.1648978012105,9.9533629493998,0.09485034892690118,0.00602716663992571,NA,NA
6,rope,Eigenvalue,TRUE,252.19160871006582,12.552450683377522,693.2734653516491,53.57394981112982,152.23393307933327,9.950977047251545,0.09483466830363185,0.006035804589271649,NA,NA
6,rope,Identity,TRUE,278.635065285731,9.657866037651647,698.0151482115216,53.61284522885246,152.947948011179,9.961367265170221,0.09484436348166261,0.006032505632736782,NA,NA
6,rope,MSC,TRUE,276.3727902966293,9.65145586321671,697.7988082219905,53.6111244098547,152.91740863509534,9.960545194616559,0.09483913511707637,0.0060315457217190215,NA,NA
6,rope,Regression,TRUE,124.44898521952473,14.230994498636132,682.9247985019971,52.7351595757233,150.0736116897267,9.676557733273064,0.0948321446670713,0.006037444300520574,NA,NA
6,rope,TrueDiag,TRUE,115.30066393004753,14.82092712963506,681.4541749188412,52.49936940656714,149.71267599723956,9.62290745116242,0.09482427630422223,0.006030041707944367,NA,NA
6,rope,vIdentity,TRUE,278.635065285731,9.657866037651647,698.0151482115216,53.61284522885246,152.947948011179,9.961367265170221,0.09484436348166261,0.006032505632736782,NA,NA
