model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
3,13,glasso,0.2,TRUE,None,0.14962356560944343,105.16473051536246,8.117015368451284,1.0073287184858657,186,0,0,0,4764,186,0,0,0
3,13,glasso,0.35,TRUE,None,0.1412537544622754,106.54529047444697,8.112606331620572,1.0125115714799853,247,0,0,0,4703,247,0,0,0
3,13,glasso,0.5,TRUE,None,0.14962356560944343,105.16473051536246,8.117015368451284,1.0073287184858657,186,0,0,0,4764,186,0,0,0
3,13,glasso,0.65,TRUE,None,0.1412537544622754,106.54529047444697,8.112606331620572,1.0125115714799853,247,0,0,0,4703,247,0,0,0
3,13,glasso,0.8,TRUE,None,0.14962356560944343,105.16473051536246,8.117015368451284,1.0073287184858657,186,0,0,0,4764,186,0,0,0
3,13,glasso,0.2,TRUE,Identity,0.31622776601683794,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.35,TRUE,Identity,0.31622776601683794,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.5,TRUE,Identity,0.298538261891796,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.65,TRUE,Identity,0.2818382931264455,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.8,TRUE,Identity,0.2818382931264455,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.2,TRUE,vIdentity,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.35,TRUE,vIdentity,0.23713737056616552,126.69583771432008,8.000077771419846,0.8227128215406019,2,0,0,0,4948,2,0,0,0
3,13,glasso,0.5,TRUE,vIdentity,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.65,TRUE,vIdentity,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.8,TRUE,vIdentity,0.298538261891796,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.2,TRUE,Eigenvalue,0.14962356560944343,161.06340677784277,8.252235131681148,1.1623068793715754,186,0,0,0,4764,186,0,0,0
3,13,glasso,0.35,TRUE,Eigenvalue,0.14962356560944343,161.06340677784277,8.252235131681148,1.1623068793715754,186,0,0,0,4764,186,0,0,0
3,13,glasso,0.5,TRUE,Eigenvalue,0.15848931924611143,162.9162214480168,8.261667209624624,1.1588110689583506,128,0,0,0,4822,128,0,0,0
3,13,glasso,0.65,TRUE,Eigenvalue,0.15848931924611143,162.9162214480168,8.261667209624624,1.1588110689583506,128,0,0,0,4822,128,0,0,0
3,13,glasso,0.8,TRUE,Eigenvalue,0.15848931924611143,162.9162214480168,8.261667209624624,1.1588110689583506,128,0,0,0,4822,128,0,0,0
3,13,glasso,0.2,TRUE,MSC,0.31622776601683794,134.02700895208295,8.026980791916543,0.8724185074364483,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.35,TRUE,MSC,0.31622776601683794,134.02700895208295,8.026980791916543,0.8724185074364483,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.5,TRUE,MSC,0.3548133892335757,134.02700895208295,8.026980791916543,0.8724185074364483,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.65,TRUE,MSC,0.31622776601683794,134.02700895208295,8.026980791916543,0.8724185074364483,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.8,TRUE,MSC,0.33496543915782795,134.02700895208295,8.026980791916543,0.8724185074364483,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.2,TRUE,Regression,0.15848931924611143,96.98175216867611,6.39543360587384,0.750577976286649,128,0,0,0,4822,128,0,0,0
3,13,glasso,0.35,TRUE,Regression,0.14962356560944343,98.7362996217854,6.497345217511953,0.7689679649117385,186,0,0,0,4764,186,0,0,0
3,13,glasso,0.5,TRUE,Regression,0.15848931924611143,96.98175216867611,6.39543360587384,0.750577976286649,128,0,0,0,4822,128,0,0,0
3,13,glasso,0.65,TRUE,Regression,0.14962356560944343,98.7362996217854,6.497345217511953,0.7689679649117385,186,0,0,0,4764,186,0,0,0
3,13,glasso,0.8,TRUE,Regression,0.14962356560944343,98.7362996217854,6.497345217511953,0.7689679649117385,186,0,0,0,4764,186,0,0,0
3,13,glasso,0.2,TRUE,TrueDiag,0.14962356560944343,98.7362996217854,6.497345217511953,0.7689679649117385,186,0,0,0,4764,186,0,0,0
3,13,glasso,0.35,TRUE,TrueDiag,0.15848931924611143,96.98175216867611,6.39543360587384,0.750577976286649,128,0,0,0,4822,128,0,0,0
3,13,glasso,0.5,TRUE,TrueDiag,0.14962356560944343,98.7362996217854,6.497345217511953,0.7689679649117385,186,0,0,0,4764,186,0,0,0
3,13,glasso,0.65,TRUE,TrueDiag,0.14962356560944343,98.7362996217854,6.497345217511953,0.7689679649117385,186,0,0,0,4764,186,0,0,0
3,13,glasso,0.8,TRUE,TrueDiag,0.15848931924611143,96.98175216867611,6.39543360587384,0.750577976286649,128,0,0,0,4822,128,0,0,0
3,13,glasso,0.2,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.35,FALSE,None,0.26607250597988114,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.5,FALSE,None,0.2818382931264455,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.65,FALSE,None,0.3548133892335757,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.8,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.2,FALSE,None,0.298538261891796,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.35,FALSE,None,0.298538261891796,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.5,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.65,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.8,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.2,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.35,FALSE,None,0.3548133892335757,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.5,FALSE,None,0.31622776601683794,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.65,FALSE,None,0.26607250597988114,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.8,FALSE,None,0.298538261891796,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.2,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.35,FALSE,None,0.31622776601683794,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.5,FALSE,None,0.298538261891796,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.65,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.8,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.2,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.35,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.5,FALSE,None,0.298538261891796,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.65,FALSE,None,0.31622776601683794,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.8,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.2,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.35,FALSE,None,0.3548133892335757,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.5,FALSE,None,0.2818382931264455,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.65,FALSE,None,0.31622776601683794,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.8,FALSE,None,0.2818382931264455,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.2,FALSE,None,0.31622776601683794,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.35,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.5,FALSE,None,0.3758374042884443,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.65,FALSE,None,0.3758374042884443,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,glasso,0.8,FALSE,None,0.2818382931264455,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,13,rope,0.2,TRUE,None,0.5011872336272725,111.23815478752928,8.68513224223256,1.3463888295123518,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.35,TRUE,None,0.5011872336272725,111.23815478752928,8.68513224223256,1.3463888295123518,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.5,TRUE,None,0.5011872336272725,111.23815478752928,8.68513224223256,1.3463888295123518,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.65,TRUE,None,0.5011872336272725,111.23815478752928,8.68513224223256,1.3463888295123518,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.8,TRUE,None,0.5011872336272725,111.23815478752928,8.68513224223256,1.3463888295123518,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.2,TRUE,Identity,1,148.805607019035,8.632322889722465,1.2524325130677993,4950,0,0,0,0,4950,0,0,0
3,13,rope,0.35,TRUE,Identity,1,148.805607019035,8.632322889722465,1.2524325130677993,4950,0,0,0,0,4950,0,0,0
3,13,rope,0.5,TRUE,Identity,1,148.805607019035,8.632322889722465,1.2524325130677993,4950,0,0,0,0,4950,0,0,0
3,13,rope,0.65,TRUE,Identity,1,148.805607019035,8.632322889722465,1.2524325130677993,4950,0,0,0,0,4950,0,0,0
3,13,rope,0.8,TRUE,Identity,1,148.805607019035,8.632322889722465,1.2524325130677993,4950,0,0,0,0,4950,0,0,0
3,13,rope,0.2,TRUE,vIdentity,1,148.805607019035,8.632322889722465,1.2524325130677993,4950,0,0,0,0,4950,0,0,0
3,13,rope,0.35,TRUE,vIdentity,1,148.805607019035,8.632322889722465,1.2524325130677993,4950,0,0,0,0,4950,0,0,0
3,13,rope,0.5,TRUE,vIdentity,1,148.805607019035,8.632322889722465,1.2524325130677993,4950,0,0,0,0,4950,0,0,0
3,13,rope,0.65,TRUE,vIdentity,1,148.805607019035,8.632322889722465,1.2524325130677993,4950,0,0,0,0,4950,0,0,0
3,13,rope,0.8,TRUE,vIdentity,1,148.805607019035,8.632322889722465,1.2524325130677993,4950,0,0,0,0,4950,0,0,0
3,13,rope,0.2,TRUE,Eigenvalue,0.4216965034285822,282.08680537367934,11.834650685478712,2.285014418931408,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.35,TRUE,Eigenvalue,0.4216965034285822,282.08680537367934,11.834650685478712,2.285014418931408,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.5,TRUE,Eigenvalue,0.4466835921509635,282.0726418309959,11.791553470284546,2.2623908078026016,4950,0,0,0,2,4948,0,0,0
3,13,rope,0.65,TRUE,Eigenvalue,0.4216965034285822,282.08680537367934,11.834650685478712,2.285014418931408,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.8,TRUE,Eigenvalue,0.3981071705534973,282.1773637350475,11.880647337182095,2.3085577439699794,4950,0,0,0,0,4950,0,0,0
3,13,rope,0.2,TRUE,MSC,1,152.67846766842405,8.679080806961815,1.2863710920655143,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.35,TRUE,MSC,1,152.67846766842405,8.679080806961815,1.2863710920655143,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.5,TRUE,MSC,1,152.67846766842405,8.679080806961815,1.2863710920655143,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.65,TRUE,MSC,1,152.67846766842405,8.679080806961815,1.2863710920655143,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.8,TRUE,MSC,1,152.67846766842405,8.679080806961815,1.2863710920655143,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.2,TRUE,Regression,1,78.75868547984743,5.577747206343737,1.0020234429965578,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.35,TRUE,Regression,1,78.70705323725406,5.564601073451947,0.9955980733730131,4950,0,0,0,2,4948,0,0,0
3,13,rope,0.5,TRUE,Regression,0.9440608762859236,81.63613808345085,5.708396846577484,1.0179145195226662,4950,0,0,0,4,4946,0,0,0
3,13,rope,0.65,TRUE,Regression,1,78.8245595681584,5.5819673697887575,1.0003633093355944,4950,0,0,0,0,4950,0,0,0
3,13,rope,0.8,TRUE,Regression,0.9440608762859236,81.69197368377465,5.709729654596815,1.0225596342639625,4950,0,0,0,4,4946,0,0,0
3,13,rope,0.2,TRUE,TrueDiag,0.9440608762859236,82.02042386891964,5.487328669271041,0.9649371852899913,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.35,TRUE,TrueDiag,0.8912509381337459,84.9711649681106,5.628124210928204,0.9830790678527791,4950,0,0,0,4,4946,0,0,0
3,13,rope,0.5,TRUE,TrueDiag,0.9440608762859236,82.02042386891964,5.487328669271041,0.9649371852899913,4950,0,0,0,1,4949,0,0,0
3,13,rope,0.65,TRUE,TrueDiag,0.9440608762859236,82.02042386891964,5.487328669271041,0.9649371852899913,4950,0,0,0,1,4949,0,0,0
