model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
2,76,glasso,0.2,TRUE,None,0.11220184543019641,37.1380713045134,94.9312624447625,17.01101367577698,690,0.23574144486692014,NA,93,4254,597,6,0.7628371825747496,0.9590316689883789
2,76,glasso,0.35,TRUE,None,0.11220184543019641,37.1380713045134,94.9312624447625,17.01101367577698,690,0.23574144486692014,NA,93,4254,597,6,0.7628371825747496,0.9590316689883789
2,76,glasso,0.5,TRUE,None,0.11220184543019641,37.1380713045134,94.9312624447625,17.01101367577698,690,0.23574144486692014,NA,93,4254,597,6,0.7628371825747496,0.9590316689883789
2,76,glasso,0.65,TRUE,None,0.11220184543019641,37.1380713045134,94.9312624447625,17.01101367577698,690,0.23574144486692014,NA,93,4254,597,6,0.7628371825747496,0.9590316689883789
2,76,glasso,0.8,TRUE,None,0.11220184543019641,37.1380713045134,94.9312624447625,17.01101367577698,690,0.23574144486692014,NA,93,4254,597,6,0.7628371825747496,0.9590316689883789
2,76,glasso,0.2,TRUE,Identity,0.1333521432163324,44.29908940745736,94.4446147152626,16.973845211322693,442,0.3364140480591497,NA,91,4500,351,8,0.7619913462511532,0.9516021896974277
2,76,glasso,0.35,TRUE,Identity,0.1333521432163324,44.29908940745736,94.4446147152626,16.973845211322693,442,0.3364140480591497,NA,91,4500,351,8,0.7619913462511532,0.9516021896974277
2,76,glasso,0.5,TRUE,Identity,0.1412537544622754,47.801611770810325,94.45193151035485,16.980751270724074,368,0.3811563169164882,NA,89,4572,279,10,0.7597111946857388,0.9427151331913237
2,76,glasso,0.65,TRUE,Identity,0.1333521432163324,44.29908940745736,94.4446147152626,16.973845211322693,442,0.3364140480591497,NA,91,4500,351,8,0.7619913462511532,0.9516021896974277
2,76,glasso,0.8,TRUE,Identity,0.1412537544622754,47.801611770810325,94.45193151035485,16.980751270724074,368,0.3811563169164882,NA,89,4572,279,10,0.7597111946857388,0.9427151331913237
