model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
6,44,glasso,0.2,TRUE,None,0.1333521432163324,301.3053255309846,793.0464681092568,163.27995491611588,361,0.3198757763975155,NA,103,4409,258,180,0.2883258377685198,0.6577980421893136
6,44,glasso,0.35,TRUE,None,0.1333521432163324,301.3053255309846,793.0464681092568,163.27995491611588,361,0.3198757763975155,NA,103,4409,258,180,0.2883258377685198,0.6577980421893136
6,44,glasso,0.5,TRUE,None,0.12589254117941676,300.5903029507713,792.9618371926204,163.2631980268201,448,0.30684931506849317,NA,112,4332,335,171,0.28082389574995553,0.6674996460373981
6,44,glasso,0.65,TRUE,None,0.1333521432163324,301.3053255309846,793.0464681092568,163.27995491611588,361,0.3198757763975155,NA,103,4409,258,180,0.2883258377685198,0.6577980421893136
6,44,glasso,0.8,TRUE,None,0.1333521432163324,301.3053255309846,793.0464681092568,163.27995491611588,361,0.3198757763975155,NA,103,4409,258,180,0.2883258377685198,0.6577980421893136
6,44,glasso,0.2,TRUE,Identity,0.1778279410038923,289.7269383186842,792.2121855349347,163.19483813778032,98,0.2572178477690289,NA,49,4618,49,234,0.3410775227936988,0.5816374044963472
6,44,glasso,0.35,TRUE,Identity,0.16788040181225605,289.8401409713821,792.2040410650427,163.18792340863993,130,0.27602905569007263,NA,57,4594,73,226,0.32166994307092023,0.5934911766776881
6,44,glasso,0.5,TRUE,Identity,0.1778279410038923,289.7269383186842,792.2121855349347,163.19483813778032,98,0.2572178477690289,NA,49,4618,49,234,0.3410775227936988,0.5816374044963472
6,44,glasso,0.65,TRUE,Identity,0.16788040181225605,289.8401409713821,792.2040410650427,163.18792340863993,130,0.27602905569007263,NA,57,4594,73,226,0.32166994307092023,0.5934911766776881
6,44,glasso,0.8,TRUE,Identity,0.1778279410038923,289.7269383186842,792.2121855349347,163.19483813778032,98,0.2572178477690289,NA,49,4618,49,234,0.3410775227936988,0.5816374044963472
6,44,glasso,0.2,TRUE,vIdentity,0.16788040181225605,289.8401409713821,792.2040410650427,163.18792340863993,130,0.27602905569007263,NA,57,4594,73,226,0.32166994307092023,0.5934911766776881
6,44,glasso,0.35,TRUE,vIdentity,0.1778279410038923,289.7269383186842,792.2121855349347,163.19483813778032,98,0.2572178477690289,NA,49,4618,49,234,0.3410775227936988,0.5816374044963472
6,44,glasso,0.5,TRUE,vIdentity,0.1778279410038923,289.7269383186842,792.2121855349347,163.19483813778032,98,0.2572178477690289,NA,49,4618,49,234,0.3410775227936988,0.5816374044963472
6,44,glasso,0.65,TRUE,vIdentity,0.16788040181225605,289.8401409713821,792.2040410650427,163.18792340863993,130,0.27602905569007263,NA,57,4594,73,226,0.32166994307092023,0.5934911766776881
6,44,glasso,0.8,TRUE,vIdentity,0.15848931924611143,289.9812976755111,792.1953692487118,163.1823727884661,176,0.28322440087145967,NA,65,4556,111,218,0.299651309469706,0.6041630544814695
6,44,glasso,0.2,TRUE,Eigenvalue,0.14962356560944343,273.52768238408385,790.5762868594414,162.9488782911321,222,0.30495049504950494,NA,77,4522,145,206,0.2979047239025984,0.6220678835913537
6,44,glasso,0.35,TRUE,Eigenvalue,0.14962356560944343,273.52768238408385,790.5762868594414,162.9488782911321,222,0.30495049504950494,NA,77,4522,145,206,0.2979047239025984,0.6220678835913537
6,44,glasso,0.5,TRUE,Eigenvalue,0.14962356560944343,273.52768238408385,790.5762868594414,162.9488782911321,222,0.30495049504950494,NA,77,4522,145,206,0.2979047239025984,0.6220678835913537
6,44,glasso,0.65,TRUE,Eigenvalue,0.14962356560944343,273.52768238408385,790.5762868594414,162.9488782911321,222,0.30495049504950494,NA,77,4522,145,206,0.2979047239025984,0.6220678835913537
6,44,glasso,0.8,TRUE,Eigenvalue,0.14962356560944343,273.52768238408385,790.5762868594414,162.9488782911321,222,0.30495049504950494,NA,77,4522,145,206,0.2979047239025984,0.6220678835913537
6,44,glasso,0.2,TRUE,MSC,0.16788040181225605,285.05994594656124,791.7596115663969,163.11733570222952,130,0.27602905569007263,NA,57,4594,73,226,0.3216650049505814,0.5934896623991776
6,44,glasso,0.35,TRUE,MSC,0.16788040181225605,285.05994594656124,791.7596115663969,163.11733570222952,130,0.27602905569007263,NA,57,4594,73,226,0.3216650049505814,0.5934896623991776
6,44,glasso,0.5,TRUE,MSC,0.1778279410038923,284.93158112870685,791.768756453072,163.1251168941927,98,0.2572178477690289,NA,49,4618,49,234,0.3409838067523562,0.5816336188000706
6,44,glasso,0.65,TRUE,MSC,0.15848931924611143,285.21921752852165,791.7499168969002,163.11109036808364,176,0.28322440087145967,NA,65,4556,111,218,0.2995673500270398,0.6041630544814695
