model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
6,96,glasso,0.2,TRUE,None,0.1412537544622754,288.00317891631505,706.0363651119712,160.40455255481805,281,0.25757575757575757,NA,68,4490,213,179,0.20937744425757462,0.6167593946838997
6,96,glasso,0.35,TRUE,None,0.1333521432163324,287.26620929077995,705.9637397982355,160.39240882123565,352,0.2570951585976628,NA,77,4428,275,170,0.2043797203280371,0.6294517841570675
6,96,glasso,0.5,TRUE,None,0.1333521432163324,287.26620929077995,705.9637397982355,160.39240882123565,352,0.2570951585976628,NA,77,4428,275,170,0.2043797203280371,0.6294517841570675
6,96,glasso,0.65,TRUE,None,0.1412537544622754,288.00317891631505,706.0363651119712,160.40455255481805,281,0.25757575757575757,NA,68,4490,213,179,0.20937744425757462,0.6167593946838997
6,96,glasso,0.8,TRUE,None,0.1333521432163324,287.26620929077995,705.9637397982355,160.39240882123565,352,0.2570951585976628,NA,77,4428,275,170,0.2043797203280371,0.6294517841570675
6,96,glasso,0.2,TRUE,Identity,0.19952623149688808,275.52745223603216,705.115843229664,160.30719838155713,35,0.14184397163120568,NA,20,4688,15,227,0.32369535952108797,0.538841173822205
6,96,glasso,0.35,TRUE,Identity,0.21134890398366477,275.5030689961428,705.119092778537,160.30720619001434,27,0.0948905109489051,NA,13,4689,14,234,0.2749623557195304,0.5248153259053356
6,96,glasso,0.5,TRUE,Identity,0.19952623149688808,275.52745223603216,705.115843229664,160.30719838155713,35,0.14184397163120568,NA,20,4688,15,227,0.32369535952108797,0.538841173822205
6,96,glasso,0.65,TRUE,Identity,0.19952623149688808,275.52745223603216,705.115843229664,160.30719838155713,35,0.14184397163120568,NA,20,4688,15,227,0.32369535952108797,0.538841173822205
6,96,glasso,0.8,TRUE,Identity,0.19952623149688808,275.52745223603216,705.115843229664,160.30719838155713,35,0.14184397163120568,NA,20,4688,15,227,0.32369535952108797,0.538841173822205
6,96,glasso,0.2,TRUE,vIdentity,0.21134890398366477,275.5030689961428,705.119092778537,160.30720619001434,27,0.0948905109489051,NA,13,4689,14,234,0.2749623557195304,0.5248153259053356
6,96,glasso,0.35,TRUE,vIdentity,0.21134890398366477,275.5030689961428,705.119092778537,160.30720619001434,27,0.0948905109489051,NA,13,4689,14,234,0.2749623557195304,0.5248153259053356
6,96,glasso,0.5,TRUE,vIdentity,0.21134890398366477,275.5030689961428,705.119092778537,160.30720619001434,27,0.0948905109489051,NA,13,4689,14,234,0.2749623557195304,0.5248153259053356
6,96,glasso,0.65,TRUE,vIdentity,0.19952623149688808,275.52745223603216,705.115843229664,160.30719838155713,35,0.14184397163120568,NA,20,4688,15,227,0.32369535952108797,0.538841173822205
6,96,glasso,0.8,TRUE,vIdentity,0.18836490894898,275.56130368321544,705.1117306448531,160.30647105249983,52,0.16722408026755853,NA,25,4676,27,222,0.28649238014145034,0.5477449573491293
6,96,glasso,0.2,TRUE,Eigenvalue,0.15848931924611143,258.66960474996176,703.5133599875776,160.0899442522317,159,0.24630541871921183,NA,50,4594,109,197,0.23033008727403598,0.5902305445486169
6,96,glasso,0.35,TRUE,Eigenvalue,0.14962356560944343,259.60420048598104,703.5827917305519,160.09242287879002,210,0.2363238512035011,NA,54,4547,156,193,0.20977851926844615,0.594162482212663
6,96,glasso,0.5,TRUE,Eigenvalue,0.14962356560944343,259.60420048598104,703.5827917305519,160.09242287879002,210,0.2363238512035011,NA,54,4547,156,193,0.20977851926844615,0.594162482212663
