model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
5,52,glasso,1,TRUE,None,0.04466835921509633,56.52668720826807,132.33409899426908,46.06527668731774,1692,0.20857596611964002,NA,197,3258,1495,0,0.9442917274609653,0.9976920801289273
5,52,glasso,1,TRUE,Identity,0.04466835921509633,56.52668888180307,132.3340989387438,46.06527661847172,1692,0.20857596611964002,NA,197,3258,1495,0,0.9442917274609653,0.9976920801289273
5,52,glasso,1,TRUE,vIdentity,0.04466835921509633,56.52668888180307,132.3340989387438,46.06527661847172,1692,0.20857596611964002,NA,197,3258,1495,0,0.9442917274609653,0.9976920801289273
5,52,glasso,1,TRUE,Eigenvalue,0.07498942093324558,67.49589473454915,129.47608489069685,45.32253202336338,1012,0.32588916459884204,NA,197,3938,815,0,0.9283656979063359,0.9969199255399476
5,52,glasso,1,TRUE,MSC,0.04466835921509633,56.52668888180307,132.3340989387438,46.06527661847172,1692,0.20857596611964002,NA,197,3258,1495,0,0.9442917274609653,0.9976920801289273
5,52,glasso,1,TRUE,Regression,0.06683439175686148,53.002396217150874,129.188675006325,45.09041548216445,1155,0.29142011834319526,NA,197,3795,958,0,0.9249332666439413,0.9955860097977125
5,52,glasso,1,TRUE,TrueDiag,0.0707945784384138,53.748568228262116,129.44295124034446,45.22047091932844,1075,0.30974842767295596,NA,197,3875,878,0,0.9228928875750364,0.9959533973199935
5,52,glasso,1,FALSE,None,0.05623413251903491,59.49179529518668,131.43428673508814,45.83142655745428,1372,0.25111536010197577,NA,197,3578,1175,0,0.9385490134292689,0.9974432391618011
5,52,glasso,1,FALSE,None,0.05956621435290106,58.05004968508527,131.87539018925173,45.96282846559398,1300,0.2631930527722111,NA,197,3650,1103,0,0.9276733457716623,0.9968857499564795
5,52,glasso,1,FALSE,None,0.05623413251903491,59.49179529518668,131.43428673508814,45.83142655745428,1372,0.25111536010197577,NA,197,3578,1175,0,0.9385490134292689,0.9974432391618011
5,52,glasso,1,FALSE,None,0.05623413251903491,59.49179529518668,131.43428673508814,45.83142655745428,1372,0.25111536010197577,NA,197,3578,1175,0,0.9385490134292689,0.9974432391618011
5,52,glasso,1,FALSE,None,0.05956621435290106,58.05004968508527,131.87539018925173,45.96282846559398,1300,0.2631930527722111,NA,197,3650,1103,0,0.9276733457716623,0.9968857499564795
5,52,glasso,1,FALSE,None,0.05623413251903491,59.49179529518668,131.43428673508814,45.83142655745428,1372,0.25111536010197577,NA,197,3578,1175,0,0.9385490134292689,0.9974432391618011
5,52,glasso,1,FALSE,None,0.05623413251903491,59.49179529518668,131.43428673508814,45.83142655745428,1372,0.25111536010197577,NA,197,3578,1175,0,0.9385490134292689,0.9974432391618011
5,52,rope,0,TRUE,None,0.07943282347242818,57.197190218463135,134.6521773339236,46.82347108951016,4950,0.07654944627938605,NA,197,0,4753,0,0.8564991712626199,0.9901029646250672
5,52,rope,0,TRUE,Identity,0.1188502227437019,58.82505872293794,134.55179047694222,46.838417242016504,4950,0.07654944627938605,NA,197,0,4753,0,0.8329223258187245,0.9877469853397427
5,52,rope,0,TRUE,vIdentity,0.1188502227437019,58.82505872293794,134.55179047694222,46.838417242016504,4950,0.07654944627938605,NA,197,0,4753,0,0.8329223258187245,0.9877469853397427
5,52,rope,0,TRUE,Eigenvalue,0.016788040181225608,213.6228709476655,116.91000326455519,41.77023064926422,4950,0.0765643218033424,NA,197,1,4752,0,0.9461136070728724,0.9967031241823224
5,52,rope,0,TRUE,MSC,0.1333521432163324,60.707137818634294,134.2522228837338,46.802361096788104,4950,0.07654944627938605,NA,197,0,4753,0,0.8251659191337335,0.9871158050325682
5,52,rope,0,TRUE,Regression,0.011885022274370183,233.71892177209196,104.26553170404536,35.10561843728477,4950,0.07654944627938605,NA,197,0,4753,0,0.9019020963620391,0.9931082799962834
5,52,rope,0,TRUE,TrueDiag,0.007498942093324558,293.2766519596912,100.23471680591128,34.111236949161494,4950,0.07654944627938605,NA,197,0,4753,0,0.9122458274694079,0.9944571475562856
5,52,rope,0,FALSE,None,0.07498942093324558,58.14851521856579,134.3492877238601,46.748855079477586,4950,0.0765643218033424,NA,197,1,4752,0,0.8602581330899327,0.9904169527981793
5,52,rope,0,FALSE,None,0.07498942093324558,58.14851521856579,134.3492877238601,46.748855079477586,4950,0.0765643218033424,NA,197,1,4752,0,0.8602581330899327,0.9904169527981793
5,52,rope,0,FALSE,None,0.07498942093324558,58.14851521856579,134.3492877238601,46.748855079477586,4950,0.0765643218033424,NA,197,1,4752,0,0.8602581330899327,0.9904169527981793
5,52,rope,0,FALSE,None,0.07943282347242818,57.197190218463135,134.6521773339236,46.82347108951016,4950,0.07654944627938605,NA,197,0,4753,0,0.8564991712626199,0.9901029646250672
5,52,rope,0,FALSE,None,0.07498942093324558,58.14851521856579,134.3492877238601,46.748855079477586,4950,0.0765643218033424,NA,197,1,4752,0,0.8602581330899327,0.9904169527981793
