model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
4,60,glasso,1,TRUE,None,0.10592537251772886,24.352689358873477,25.61780142658813,9.989379997507378,822,0.3411949685534591,NA,217,3895,605,233,0.31092289522997457,0.6848209876543209
4,60,glasso,1,TRUE,Identity,0.16788040181225605,26.18449024099158,25.820819672689844,10.010222220897264,158,0.2532894736842105,NA,77,4419,81,373,0.3412266611723041,0.57686
4,60,glasso,1,TRUE,vIdentity,0.16788040181225605,26.18449024099158,25.820819672689844,10.010222220897264,158,0.2532894736842105,NA,77,4419,81,373,0.3412266611723041,0.57686
4,60,glasso,1,TRUE,Eigenvalue,0.14962356560944343,33.44676882900367,25.242682737901408,9.766534267934459,276,0.30578512396694213,NA,111,4335,165,339,0.3209338406443129,0.6062204938271605
4,60,glasso,1,TRUE,MSC,0.16788040181225605,27.874145589962353,25.683916548476496,9.949692071707673,158,0.2532894736842105,NA,77,4419,81,373,0.3410359596058363,0.5768570370370371
4,60,glasso,1,TRUE,Regression,0.12589254117941676,21.64947529699964,25.130194179257032,9.770899105513292,520,0.33608247422680415,NA,163,4143,357,287,0.2963187413309943,0.6457790123456789
4,60,glasso,1,TRUE,TrueDiag,0.1412537544622754,25.050842861166046,25.20000372620092,9.77916520382783,343,0.31273644388398486,NA,124,4281,219,326,0.3049675852586817,0.6155708641975309
4,60,glasso,1,FALSE,None,0.16788040181225605,26.317399583398043,25.80710140301466,10.004666078783238,158,0.2532894736842105,NA,77,4419,81,373,0.3412077773478652,0.5768585185185185
4,60,glasso,1,FALSE,None,0.1412537544622754,26.39692269847447,25.64006866617616,9.963136902111371,344,0.3123425692695214,NA,124,4280,220,326,0.3098665599732923,0.6155377777777777
4,60,glasso,1,FALSE,None,0.16788040181225605,26.317399583398043,25.80710140301466,10.004666078783238,158,0.2532894736842105,NA,77,4419,81,373,0.3412077773478652,0.5768585185185185
4,60,glasso,1,FALSE,None,0.14962356560944343,26.334277767087357,25.702303000873346,9.978180492183231,276,0.30578512396694213,NA,111,4335,165,339,0.32070660086288844,0.6062116049382716
4,60,glasso,1,FALSE,None,0.16788040181225605,26.317399583398043,25.80710140301466,10.004666078783238,158,0.2532894736842105,NA,77,4419,81,373,0.3412077773478652,0.5768585185185185
4,60,glasso,1,FALSE,None,0.15848931924611143,26.313936351163747,25.758505846707543,9.99168943865361,205,0.2748091603053435,NA,90,4385,115,360,0.3268796632018091,0.5879051851851852
4,60,glasso,1,FALSE,None,0.14962356560944343,26.334277767087357,25.702303000873346,9.978180492183231,276,0.30578512396694213,NA,111,4335,165,339,0.32070660086288844,0.6062116049382716
4,60,rope,0,TRUE,None,0.3758374042884443,28.583363612357005,24.619928456369202,9.57627016526615,4950,0.1666975365808483,NA,450,1,4499,0,0.5729807032074998,0.8689713580246914
4,60,rope,0,TRUE,Identity,1,30.400123182686315,24.567358877929273,9.53846146143512,4950,0.16666666666666666,NA,450,0,4500,0,0.4189327995700648,0.8041066666666666
4,60,rope,0,TRUE,vIdentity,1,30.400123182686315,24.567358877929273,9.53846146143512,4950,0.16666666666666666,NA,450,0,4500,0,0.4189327995700648,0.8041066666666666
4,60,rope,0,TRUE,Eigenvalue,0.03758374042884443,116.38334301468501,19.888857039463893,5.62995011555857,4950,0.1666975365808483,NA,450,1,4499,0,0.8959558483033203,0.9779155555555555
4,60,rope,0,TRUE,MSC,1,31.300153179504747,24.4888200244733,9.500974281634313,4950,0.16666666666666666,NA,450,0,4500,0,0.4151575830887651,0.8025679012345679
4,60,rope,0,TRUE,Regression,1,23.107112120418662,24.013253967867794,9.321774368615396,4950,0.1666975365808483,NA,450,1,4499,0,0.3725009308817426,0.7971886419753086
4,60,rope,0,TRUE,TrueDiag,0.7943282347242822,34.235808852258316,22.8613132890409,8.59278939478202,4950,0.16666666666666666,NA,450,0,4500,0,0.355864874608568,0.7925333333333333
4,60,rope,0,FALSE,None,0.3758374042884443,28.583363612357005,24.619928456369202,9.57627016526615,4950,0.1666975365808483,NA,450,1,4499,0,0.5729807032074998,0.8689713580246914
