model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
6,65,glasso,1,TRUE,None,0.12589254117941676,257.7978199264575,569.3257170083053,134.22090124577684,478,0.3160919540229885,NA,110,4364,368,108,0.30262109441494556,0.7219603790704707
6,65,glasso,1,TRUE,Identity,0.18836490894898,247.02228752170038,568.6082756724263,134.16780119604834,68,0.2727272727272727,NA,39,4703,29,179,0.3667873963030927,0.5864565480391168
6,65,glasso,1,TRUE,vIdentity,0.18836490894898,247.02228752170038,568.6082756724263,134.16780119604834,68,0.2727272727272727,NA,39,4703,29,179,0.3667873963030927,0.5864565480391168
6,65,glasso,1,TRUE,Eigenvalue,0.14962356560944343,231.2732145824122,567.0997392646896,133.9335362540452,240,0.35807860262008734,NA,82,4574,158,136,0.3196296309863516,0.6736062103034579
6,65,glasso,1,TRUE,MSC,0.18836490894898,242.48665998986974,568.2441853002493,134.12794453499944,68,0.2727272727272727,NA,39,4703,29,179,0.366775605129155,0.5864584868201664
6,65,glasso,1,TRUE,Regression,0.14962356560944343,231.2732145824122,567.0997392646896,133.9335362540452,240,0.35807860262008734,NA,82,4574,158,136,0.3196296309863516,0.6736062103034579
6,65,glasso,1,TRUE,TrueDiag,0.1412537544622754,232.108735822428,567.1445137833541,133.9301569725386,308,0.34220532319391633,NA,90,4514,218,128,0.30956846381365594,0.6874006374712092
6,65,glasso,1,FALSE,None,0.21134890398366477,246.87712940139858,568.6132589398408,134.16790190297266,28,0.14634146341463414,NA,18,4722,10,200,0.3704800722136586,0.5402277679977044
6,65,glasso,1,FALSE,None,0.19952623149688808,246.86012478631602,568.606143219947,134.16784937976243,45,0.20532319391634982,NA,27,4714,18,191,0.36244327523979336,0.5600440491054464
6,65,glasso,1,FALSE,None,0.18836490894898,246.83645148712043,568.5959456321299,134.1677004149123,68,0.2727272727272727,NA,39,4703,29,179,0.3666803323407077,0.5864565480391168
6,65,glasso,1,FALSE,None,0.18836490894898,246.83645148712043,568.5959456321299,134.1677004149123,68,0.2727272727272727,NA,39,4703,29,179,0.3666803323407077,0.5864565480391168
6,65,glasso,1,FALSE,None,0.18836490894898,246.83645148712043,568.5959456321299,134.1677004149123,68,0.2727272727272727,NA,39,4703,29,179,0.3666803323407077,0.5864565480391168
6,65,glasso,1,FALSE,None,0.1778279410038923,246.80536499975835,568.5817744745802,134.15833053945062,95,0.30670926517571884,NA,48,4685,47,170,0.34973806903772164,0.6054202501803068
6,65,glasso,1,FALSE,None,0.1778279410038923,246.80536499975835,568.5817744745802,134.15833053945062,95,0.30670926517571884,NA,48,4685,47,170,0.34973806903772164,0.6054202501803068
6,65,rope,0,TRUE,None,0.47315125896148075,277.8445331020248,569.7068434551362,134.23701639310147,4950,0.08436532507739938,NA,218,0,4732,0,0.2509468067182548,0.7948944139840399
6,65,rope,0,TRUE,Identity,1,251.59031377985696,567.9550546357108,134.00640591315923,4950,0.08436532507739938,NA,218,0,4732,0,0.27045432769144917,0.8029568349787122
6,65,rope,0,TRUE,vIdentity,1,251.59031377985696,567.9550546357108,134.00640591315923,4950,0.08436532507739938,NA,218,0,4732,0,0.27045432769144917,0.8029568349787122
6,65,rope,0,TRUE,Eigenvalue,0.33496543915782795,224.4708195999214,563.4498020869249,133.3263054618128,4950,0.08438165279659376,NA,218,1,4731,0,0.24492666173707045,0.7929750207449572
6,65,rope,0,TRUE,MSC,1,249.42829241894748,567.7655162523324,133.98417279113477,4950,0.08436532507739938,NA,218,0,4732,0,0.2727659796240469,0.8031574988173436
6,65,rope,0,TRUE,Regression,0.001,108.32463037673102,555.1013420764373,131.2549777606668,4950,0.08436532507739938,NA,218,0,4732,0,0.07504740341608122,0.6263639324683785
6,65,rope,0,TRUE,TrueDiag,0.001,101.50324534089549,554.0305494093961,131.10821277752112,4950,0.08436532507739938,NA,218,0,4732,0,0.07176000255133348,0.6174940091665568
