model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
6,66,glasso,1,TRUE,None,0.12589254117941676,286.0350981176363,653.3851313404783,161.17667545915,417,0.27794561933534745,NA,92,4380,325,153,0.27131467169070456,0.6590765360341799
6,66,glasso,1,TRUE,Identity,0.16788040181225605,275.2237065727788,652.6125863134903,161.10687629095028,149,0.27918781725888325,NA,55,4611,94,190,0.30459434864564594,0.6032531609880935
6,66,glasso,1,TRUE,vIdentity,0.15848931924611143,275.3487557594128,652.6039903173757,161.10252582202352,190,0.2988505747126437,NA,65,4580,125,180,0.300618932370924,0.6207204667201631
6,66,glasso,1,TRUE,Eigenvalue,0.1412537544622754,259.89372221952306,651.07509310869,160.87830899105177,291,0.2947761194029851,NA,79,4493,212,166,0.28273895934246135,0.6417671170487322
6,66,glasso,1,TRUE,MSC,0.14962356560944343,271.0976575249674,652.2014075871288,161.0272760412242,242,0.30390143737166325,NA,74,4537,168,171,0.2926485252971716,0.6352447461450041
6,66,glasso,1,TRUE,Regression,0.14962356560944343,259.0425866957196,651.0286062289227,160.8834992761979,241,0.3045267489711934,NA,74,4538,167,171,0.2928300025358743,0.6353111106291613
6,66,glasso,1,TRUE,TrueDiag,0.14962356560944343,259.0425866957196,651.0286062289227,160.8834992761979,241,0.3045267489711934,NA,74,4538,167,171,0.2928300025358743,0.6353111106291613
6,66,glasso,1,FALSE,None,0.15848931924611143,274.7835682722905,652.5552764569115,161.09211209041234,190,0.2988505747126437,NA,65,4580,125,180,0.3005770911856932,0.62072133422976
6,66,glasso,1,FALSE,None,0.16788040181225605,274.83028965264674,652.5791067686262,161.09886428991487,149,0.27918781725888325,NA,55,4611,94,190,0.3043695082840585,0.6032496909497062
6,66,glasso,1,FALSE,None,0.15848931924611143,274.7835682722905,652.5552764569115,161.09211209041234,190,0.2988505747126437,NA,65,4580,125,180,0.3005770911856932,0.62072133422976
6,66,glasso,1,FALSE,None,0.14962356560944343,274.7247711287081,652.5261971423962,161.08232992875298,242,0.30390143737166325,NA,74,4537,168,171,0.2925080761324846,0.6352386735778264
