model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
3,29,glasso,1,TRUE,None,0.15848931924611143,103.80517711093344,8.12183477652733,0.9809469006481144,119,0,0,0,4831,119,0,0,0
3,29,glasso,1,TRUE,Identity,0.2818382931264455,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,glasso,1,TRUE,vIdentity,0.26607250597988114,126.6953368420977,8.000005464507671,0.8000273220811166,1,0,0,0,4949,1,0,0,0
3,29,glasso,1,TRUE,Eigenvalue,0.15848931924611143,162.80205142382812,8.254980533840692,1.1268184518474955,119,0,0,0,4831,119,0,0,0
3,29,glasso,1,TRUE,MSC,0.26607250597988114,133.7839583223182,8.00916448794544,0.8803671999695427,1,0,0,0,4949,1,0,0,0
3,29,glasso,1,TRUE,Regression,0.15848931924611143,96.97235201989781,6.393698149256458,0.7346827265895878,119,0,0,0,4831,119,0,0,0
3,29,glasso,1,TRUE,TrueDiag,0.15848931924611143,96.97235201989781,6.393698149256458,0.7346827265895878,119,0,0,0,4831,119,0,0,0
3,29,glasso,1,FALSE,None,0.298538261891796,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,glasso,1,FALSE,None,0.3758374042884443,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,glasso,1,FALSE,None,0.3548133892335757,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,glasso,1,FALSE,None,0.31622776601683794,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,glasso,1,FALSE,None,0.298538261891796,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,glasso,1,FALSE,None,0.2818382931264455,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,glasso,1,FALSE,None,0.298538261891796,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,rope,0,TRUE,None,0.5011872336272725,110.7813090359513,8.687519475222341,1.343465364237498,4950,0,0,0,0,4950,0,0,0
3,29,rope,0,TRUE,Identity,1,148.2020338335348,8.63362798049846,1.2448510611598198,4950,0,0,0,1,4949,0,0,0
3,29,rope,0,TRUE,vIdentity,1,148.2020338335348,8.63362798049846,1.2448510611598198,4950,0,0,0,1,4949,0,0,0
3,29,rope,0,TRUE,Eigenvalue,0.33496543915782795,291.2085285196407,12.272848735144834,2.388377421600605,4950,0,0,0,1,4949,0,0,0
3,29,rope,0,TRUE,MSC,1,151.9332349660592,8.672228774701791,1.2730242356786732,4950,0,0,0,2,4948,0,0,0
3,29,rope,0,TRUE,Regression,0.9440608762859236,81.01618594804154,5.733432597420461,1.0207365980983525,4950,0,0,0,1,4949,0,0,0
3,29,rope,0,TRUE,TrueDiag,0.8912509381337459,84.37041892856331,5.642539327053419,0.9663823575540667,4950,0,0,0,2,4948,0,0,0
3,29,rope,0,FALSE,None,0.5011872336272725,110.7813090359513,8.687519475222341,1.343465364237498,4950,0,0,0,0,4950,0,0,0
3,29,rope,0,FALSE,None,0.5011872336272725,110.7813090359513,8.687519475222341,1.343465364237498,4950,0,0,0,0,4950,0,0,0
3,29,rope,0,FALSE,None,0.5011872336272725,110.7813090359513,8.687519475222341,1.343465364237498,4950,0,0,0,0,4950,0,0,0
3,29,rope,0,FALSE,None,0.5011872336272725,110.7813090359513,8.687519475222341,1.343465364237498,4950,0,0,0,0,4950,0,0,0
3,29,rope,0,FALSE,None,0.47315125896148075,113.60311025183455,8.694091089086687,1.3406007202687302,4950,0,0,0,1,4949,0,0,0
3,29,rope,0,FALSE,None,0.5011872336272725,110.7813090359513,8.687519475222341,1.343465364237498,4950,0,0,0,0,4950,0,0,0
3,29,rope,0,FALSE,None,0.5011872336272725,110.7813090359513,8.687519475222341,1.343465364237498,4950,0,0,0,0,4950,0,0,0
3,29,gelnet,0.5,TRUE,None,0.23713737056616552,98.50490917326908,8.215049370912663,1.0664092390174018,446,0,0,0,4504,446,0,0,0
3,29,gelnet,0.5,TRUE,Identity,0.6309573444801936,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,gelnet,0.5,TRUE,vIdentity,0.5308844442309885,126.6953063869552,8.000004094172633,0.8000204706064897,1,0,0,0,4949,1,0,0,0
3,29,gelnet,0.5,TRUE,Eigenvalue,0.223872113856834,181.03352543177164,8.641938322333111,1.3500474659561905,551,0,0,0,4399,551,0,0,0
3,29,gelnet,0.5,TRUE,MSC,0.6309573444801936,133.78381658769098,8.009157053072725,0.8803299839033856,0,0,0,0,4950,0,0,0,0
3,29,gelnet,0.5,TRUE,Regression,0.26607250597988114,88.9629961152441,5.992464593309024,0.7149355963197662,286,0,0,0,4664,286,0,0,0
3,29,gelnet,0.5,TRUE,TrueDiag,0.26607250597988114,88.93353975673307,5.87999266475481,0.71686345768831,286,0,0,0,4664,286,0,0,0
3,29,gelnet,0.5,FALSE,None,0.5956621435290109,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,gelnet,0.5,FALSE,None,0.5956621435290109,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,gelnet,0.5,FALSE,None,0.5956621435290109,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,gelnet,0.5,FALSE,None,0.6683439175686149,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,gelnet,0.5,FALSE,None,0.7498942093324559,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,gelnet,0.5,FALSE,None,0.707945784384138,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,29,gelnet,0.5,FALSE,None,0.5308844442309885,126.69542285622691,8.000004094730663,0.8000532284338033,1,0,0,0,4949,1,0,0,0
