model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
6,22,glasso,1,TRUE,None,0.1333521432163324,282.7096858737445,736.6151399475262,161.8250300928198,380,0.32248062015503876,NA,104,4409,276,161,0.2637386163434797,0.6692048086023238
6,22,glasso,1,TRUE,Identity,0.16788040181225605,271.1132136193781,735.7862743317033,161.73429269516345,144,0.24938875305623473,NA,51,4592,93,214,0.2680356529870881,0.5869144801755904
6,22,glasso,1,TRUE,vIdentity,0.16788040181225605,271.1132136193781,735.7862743317033,161.73429269516345,144,0.24938875305623473,NA,51,4592,93,214,0.2680356529870881,0.5869144801755904
6,22,glasso,1,TRUE,Eigenvalue,0.1412537544622754,256.2498876221011,734.315163821914,161.51537819134282,299,0.30905861456483125,NA,87,4474,211,178,0.2623904596650704,0.6432580898491774
6,22,glasso,1,TRUE,MSC,0.16788040181225605,266.6221781896737,735.4020378237403,161.6734095371985,144,0.24938875305623473,NA,51,4592,93,214,0.2679851114314018,0.5869144801755904
6,22,glasso,1,TRUE,Regression,0.1412537544622754,256.2498876221011,734.315163821914,161.51537819134282,299,0.30905861456483125,NA,87,4474,211,178,0.2623904596650704,0.6432580898491774
6,22,glasso,1,TRUE,TrueDiag,0.14962356560944343,255.31110124568193,734.2677110848106,161.5169202335512,236,0.288,NA,72,4522,163,193,0.26233650616690113,0.6215484988220132
6,22,glasso,1,FALSE,None,0.1778279410038923,270.7063323764559,735.7723691637408,161.73681703394806,101,0.22404371584699453,NA,41,4625,60,224,0.2828242073374798,0.5712240993938905
6,22,glasso,1,FALSE,None,0.1778279410038923,270.7063323764559,735.7723691637408,161.73681703394806,101,0.22404371584699453,NA,41,4625,60,224,0.2828242073374798,0.5712240993938905
6,22,glasso,1,FALSE,None,0.16788040181225605,270.71253644534835,735.7548265020861,161.72857606840356,144,0.24938875305623473,NA,51,4592,93,214,0.2682010981168636,0.5869177020196935
6,22,glasso,1,FALSE,None,0.16788040181225605,270.71253644534835,735.7548265020861,161.72857606840356,144,0.24938875305623473,NA,51,4592,93,214,0.2682010981168636,0.5869177020196935
6,22,glasso,1,FALSE,None,0.1778279410038923,270.7063323764559,735.7723691637408,161.73681703394806,101,0.22404371584699453,NA,41,4625,60,224,0.2828242073374798,0.5712240993938905
6,22,glasso,1,FALSE,None,0.16788040181225605,270.71253644534835,735.7548265020861,161.72857606840356,144,0.24938875305623473,NA,51,4592,93,214,0.2682010981168636,0.5869177020196935
6,22,glasso,1,FALSE,None,0.18836490894898,270.6992031658759,735.7857883132344,161.74356306883521,72,0.18397626112759644,NA,31,4644,41,234,0.28576388261359625,0.554278810334065
6,22,rope,0,TRUE,None,0.4466835921509635,304.1235352309238,736.7773501604717,161.782007957774,4950,0.10162991371045062,NA,265,0,4685,0,0.21434175153335241,0.7333867622480418
6,22,rope,0,TRUE,Identity,1,277.09761140512643,735.1231334726958,161.57340579456007,4950,0.10162991371045062,NA,265,0,4685,0,0.2251651840613148,0.7436990797607781
6,22,rope,0,TRUE,vIdentity,1,277.09761140512643,735.1231334726958,161.57340579456007,4950,0.10162991371045062,NA,265,0,4685,0,0.2251651840613148,0.7436990797607781
6,22,rope,0,TRUE,Eigenvalue,0.2818382931264455,234.16034017486209,730.4141627130384,160.82202573436686,4950,0.10162991371045062,NA,265,0,4685,0,0.20732490542169518,0.727779142586738
6,22,rope,0,TRUE,MSC,1,274.9748799464068,734.9235844554152,161.54044587878724,4950,0.10162991371045062,NA,265,0,4685,0,0.2258274039822344,0.7439447453736332
6,22,rope,0,TRUE,Regression,0.001,104.64886158367167,718.4277644190539,158.40733440770583,4950,0.10162991371045062,NA,265,0,4685,0,0.10470523853090606,0.6117702019693522
6,22,rope,0,TRUE,TrueDiag,0.001,92.68445887790386,716.4614874045628,158.0036593670251,4950,0.10162991371045062,NA,265,0,4685,0,0.09547350995040224,0.6046998650852782
6,22,rope,0,FALSE,None,0.4466835921509635,304.1235352309238,736.7773501604717,161.782007957774,4950,0.10162991371045062,NA,265,0,4685,0,0.21434175153335241,0.7333867622480418
6,22,rope,0,FALSE,None,0.4466835921509635,304.1235352309238,736.7773501604717,161.782007957774,4950,0.10162991371045062,NA,265,0,4685,0,0.21434175153335241,0.7333867622480418
6,22,rope,0,FALSE,None,0.4466835921509635,304.1235352309238,736.7773501604717,161.782007957774,4950,0.10162991371045062,NA,265,0,4685,0,0.21434175153335241,0.7333867622480418
6,22,rope,0,FALSE,None,0.4466835921509635,304.1235352309238,736.7773501604717,161.782007957774,4950,0.10162991371045062,NA,265,0,4685,0,0.21434175153335241,0.7333867622480418
6,22,rope,0,FALSE,None,0.4466835921509635,304.1235352309238,736.7773501604717,161.782007957774,4950,0.10162991371045062,NA,265,0,4685,0,0.21434175153335241,0.7333867622480418
6,22,rope,0,FALSE,None,0.4466835921509635,304.1235352309238,736.7773501604717,161.782007957774,4950,0.10162991371045062,NA,265,0,4685,0,0.21434175153335241,0.7333867622480418
6,22,rope,0,FALSE,None,0.4466835921509635,304.1235352309238,736.7773501604717,161.782007957774,4950,0.10162991371045062,NA,265,0,4685,0,0.21434175153335241,0.7333867622480418
6,22,gelnet,0.5,TRUE,None,0.19952623149688808,287.04647915269993,736.7973071902601,161.84066169347096,860,0.25444839857651247,NA,143,3969,716,122,0.24772072927926722,0.7104214574817262
6,22,gelnet,0.5,TRUE,Identity,0.31622776601683794,271.13765610516884,735.783416829353,161.73180177012935,190,0.2681318681318681,NA,61,4556,129,204,0.2607239613957636,0.6023342260526369
6,22,gelnet,0.5,TRUE,vIdentity,0.33496543915782795,271.00455478177525,735.7900008797235,161.73706557991738,145,0.24878048780487805,NA,51,4591,94,214,0.267169109986394,0.5868315176899378
6,22,gelnet,0.5,TRUE,Eigenvalue,0.19952623149688808,251.03257925202928,733.3705037485412,161.36328890420734,849,0.25673249551166966,NA,143,3979,706,122,0.2483048616355532,0.7108854030325609
6,22,gelnet,0.5,TRUE,MSC,0.2818382931264455,267.04388935689263,735.3831465788509,161.65950656805907,305,0.30526315789473685,NA,87,4467,218,178,0.2599886266568838,0.6428110589798836
6,22,gelnet,0.5,TRUE,Regression,0.001,140.56176183748647,723.5653176804358,159.45139764483127,4906,0.10212765957446808,NA,264,44,4641,1,0.13325688627837426,0.639540484484807
6,22,gelnet,0.5,TRUE,TrueDiag,0.001,135.88072984993954,722.990154685466,159.32579446415036,4902,0.10179988387845945,NA,263,46,4639,2,0.1288043679566186,0.6369352207970037
6,22,gelnet,0.5,FALSE,None,0.31622776601683794,270.70483933096784,735.7492159091278,161.72578460155643,190,0.2681318681318681,NA,61,4556,129,204,0.26068256982490173,0.6023326151305853
6,22,gelnet,0.5,FALSE,None,0.298538261891796,270.70623792114526,735.7279166679298,161.71860164554516,240,0.2891089108910891,NA,73,4518,167,192,0.26027446803360077,0.6212311471778659
6,22,gelnet,0.5,FALSE,None,0.298538261891796,270.70623792114526,735.7279166679298,161.71860164554516,240,0.2891089108910891,NA,73,4518,167,192,0.26027446803360077,0.6212311471778659
6,22,gelnet,0.5,FALSE,None,0.31622776601683794,270.70483933096784,735.7492159091278,161.72578460155643,190,0.2681318681318681,NA,61,4556,129,204,0.26068256982490173,0.6023326151305853
6,22,gelnet,0.5,FALSE,None,0.33496543915782795,270.70223641226386,735.7666890747624,161.7328678545322,145,0.24878048780487805,NA,51,4591,94,214,0.2672060306670016,0.5868323231509636
6,22,gelnet,0.5,FALSE,None,0.298538261891796,270.70623792114526,735.7279166679298,161.71860164554516,240,0.2891089108910891,NA,73,4518,167,192,0.26027446803360077,0.6212311471778659
6,22,gelnet,0.5,FALSE,None,0.298538261891796,270.70623792114526,735.7279166679298,161.71860164554516,240,0.2891089108910891,NA,73,4518,167,192,0.26027446803360077,0.6212311471778659
