model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
5,40,glasso,1,TRUE,None,0.04466835921509633,51.261223621520145,133.1024875358604,39.722210661017606,1773,0.2,NA,197,3177,1576,0,0.9659618796428339,0.998503750236292
5,40,glasso,1,TRUE,Identity,0.04466835921509633,51.26122322079206,133.1024873699281,39.722210441650766,1773,0.2,NA,197,3177,1576,0,0.9659618796428339,0.998503750236292
5,40,glasso,1,TRUE,vIdentity,0.04466835921509633,51.26122322079206,133.1024873699281,39.722210441650766,1773,0.2,NA,197,3177,1576,0,0.9659618796428339,0.998503750236292
5,40,glasso,1,TRUE,Eigenvalue,0.07498942093324558,65.2110720511331,130.00172545224365,39.040124825750304,1112,0.3009931245225363,NA,197,3838,915,0,0.9554788240393105,0.9980295640156739
5,40,glasso,1,TRUE,MSC,0.04466835921509633,51.26168936910844,133.1017680679039,39.72213535650976,1773,0.2,NA,197,3177,1576,0,0.9659618796428339,0.998503750236292
5,40,glasso,1,TRUE,Regression,0.06683439175686148,49.31445106792958,129.8758521232258,38.821562997417345,1258,0.27079037800687283,NA,197,3692,1061,0,0.953352119695308,0.9979889805103056
5,40,glasso,1,TRUE,TrueDiag,0.0707945784384138,49.11736079542729,130.12591244173012,38.93562614234473,1181,0.2861292665214234,NA,197,3770,983,0,0.9484436022140993,0.9976781962981435
5,40,glasso,1,FALSE,None,0.053088444423098846,57.2131811567798,131.65452940801856,39.38673857097766,1529,0.22827346465816917,NA,197,3421,1332,0,0.9680699543235404,0.9986778321145823
5,40,glasso,1,FALSE,None,0.05623413251903491,54.94198961615558,132.1298997443067,39.508007674657236,1474,0.2357869539198085,NA,197,3476,1277,0,0.9622254250622087,0.9983852036811375
5,40,glasso,1,FALSE,None,0.05623413251903491,54.94198961615558,132.1298997443067,39.508007674657236,1474,0.2357869539198085,NA,197,3476,1277,0,0.9622254250622087,0.9983852036811375
5,40,glasso,1,FALSE,None,0.053088444423098846,57.2131811567798,131.65452940801856,39.38673857097766,1529,0.22827346465816917,NA,197,3421,1332,0,0.9680699543235404,0.9986778321145823
