model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
3,55,glasso,1,TRUE,None,0.14962356560944343,105.3894610539592,8.11923252556981,0.9978087317926604,172,0,0,0,4778,172,0,0,0
3,55,glasso,1,TRUE,Identity,0.19952623149688808,126.73669082969226,8.002410361032535,0.8425446133164064,30,0,0,0,4920,30,0,0,0
3,55,glasso,1,TRUE,vIdentity,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,55,glasso,1,TRUE,Eigenvalue,0.15848931924611143,163.35585717679749,8.27482942953624,1.1507519804922357,130,0,0,0,4821,129,0,0,0
3,55,glasso,1,TRUE,MSC,0.31622776601683794,134.40401438046302,8.020124150661301,0.8751957925355183,0,0,0,0,4950,0,0,0,0
3,55,glasso,1,TRUE,Regression,0.14962356560944343,99.0538423428005,6.504720862136369,0.7700718867202063,172,0,0,0,4778,172,0,0,0
3,55,glasso,1,TRUE,TrueDiag,0.14962356560944343,99.0538423428005,6.504720862136369,0.7700718867202063,172,0,0,0,4778,172,0,0,0
3,55,glasso,1,FALSE,None,0.3548133892335757,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,55,glasso,1,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,55,glasso,1,FALSE,None,0.31622776601683794,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,55,glasso,1,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,55,glasso,1,FALSE,None,0.298538261891796,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,55,glasso,1,FALSE,None,0.31622776601683794,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,55,glasso,1,FALSE,None,0.33496543915782795,126.69521540117881,8.000000000000002,0.8000000000000003,0,0,0,0,4950,0,0,0,0
3,55,rope,0,TRUE,None,0.5011872336272725,111.72948362529962,8.693778139084287,1.3536909469617366,4950,0,0,0,2,4948,0,0,0
3,55,rope,0,TRUE,Identity,1,149.07710451233282,8.643522144642906,1.2393991053003868,4950,0,0,0,0,4950,0,0,0
3,55,rope,0,TRUE,vIdentity,1,149.07710451233282,8.643522144642906,1.2393991053003868,4950,0,0,0,0,4950,0,0,0
3,55,rope,0,TRUE,Eigenvalue,0.3981071705534973,284.7091261911525,11.910113389433786,2.2742808068086906,4950,0,0,0,1,4949,0,0,0
3,55,rope,0,TRUE,MSC,1,153.14949224277373,8.689870656659833,1.2705713073045806,4950,0,0,0,1,4949,0,0,0
3,55,rope,0,TRUE,Regression,0.9440608762859236,81.78989287800476,5.689314460366966,1.0356782630491945,4950,0,0,0,1,4949,0,0,0
3,55,rope,0,TRUE,TrueDiag,0.8912509381337459,85.25283325903061,5.642368685010668,0.9830949195977102,4950,0,0,0,3,4947,0,0,0
3,55,rope,0,FALSE,None,0.47315125896148075,114.6048832804411,8.700657828979681,1.351072044546452,4950,0,0,0,0,4950,0,0,0
3,55,rope,0,FALSE,None,0.5011872336272725,111.72948362529962,8.693778139084287,1.3536909469617366,4950,0,0,0,2,4948,0,0,0
3,55,rope,0,FALSE,None,0.5011872336272725,111.72948362529962,8.693778139084287,1.3536909469617366,4950,0,0,0,2,4948,0,0,0
