model,rep,method,alpha,penalize_diag,target,lambda,KL,L2,SP,edges,F1,MCC,TP,TN,FP,FN,PRAUC,ROCAUC
4,33,glasso,1,TRUE,None,0.12589254117941676,23.714563355355352,26.091241001769763,10.722185338027774,484,0.3361884368308351,NA,157,4173,327,293,0.30174832826672593,0.6421617283950617
4,33,glasso,1,TRUE,Identity,0.15848931924611143,26.20276432760197,25.9785534405734,10.6761905210528,190,0.26875,NA,86,4396,104,364,0.32378886371765897,0.58444345679012355
4,33,glasso,1,TRUE,vIdentity,0.16788040181225605,26.24905723328564,26.016196122054538,10.689737920942662,141,0.23011844331641285,NA,68,4427,73,382,0.3284332281810273,0.5676849382716049
4,33,glasso,1,TRUE,Eigenvalue,0.14962356560944343,33.777393432135,25.46573192771458,10.447094887661585,263,0.29213483146067415,NA,104,4342,158,346,0.30820763997534956,0.599078024691358
4,33,glasso,1,TRUE,MSC,0.15848931924611143,28.133479114783086,25.839655255831303,10.622153797371036,190,0.26875,NA,86,4396,104,364,0.3236466526394443,0.5844424691358026
4,33,glasso,1,TRUE,Regression,0.1333521432163324,21.416986877164504,25.42096748819096,10.426465843183525,405,0.3368421052631579,NA,144,4239,261,306,0.30334442647914595,0.6333338271604939
4,33,glasso,1,TRUE,TrueDiag,0.14962356560944343,25.17225388362766,25.46759749357135,10.45664552974585,263,0.29213483146067415,NA,104,4342,158,346,0.3053006869829528,0.5990232098765431
4,33,glasso,1,FALSE,None,0.14962356560944343,26.538333575129627,25.909252717293946,10.65167797708272,263,0.29213483146067415,NA,104,4342,158,346,0.30813648580694286,0.5990745679012345
4,33,glasso,1,FALSE,None,0.16788040181225605,26.46520489581208,26.00314720890359,10.685691952583197,141,0.23011844331641285,NA,68,4427,73,382,0.3285650614229264,0.5676874074074074
4,33,glasso,1,FALSE,None,0.15848931924611143,26.49237970095747,25.96000253250153,10.67008775809452,190,0.26875,NA,86,4396,104,364,0.32388637728451664,0.5844459259259259
4,33,glasso,1,FALSE,None,0.16788040181225605,26.46520489581208,26.00314720890359,10.685691952583197,141,0.23011844331641285,NA,68,4427,73,382,0.3285650614229264,0.5676874074074074
4,33,glasso,1,FALSE,None,0.16788040181225605,26.46520489581208,26.00314720890359,10.685691952583197,141,0.23011844331641285,NA,68,4427,73,382,0.3285650614229264,0.5676874074074074
4,33,glasso,1,FALSE,None,0.16788040181225605,26.46520489581208,26.00314720890359,10.685691952583197,141,0.23011844331641285,NA,68,4427,73,382,0.3285650614229264,0.5676874074074074
4,33,glasso,1,FALSE,None,0.14962356560944343,26.538333575129627,25.909252717293946,10.65167797708272,263,0.29213483146067415,NA,104,4342,158,346,0.30813648580694286,0.5990745679012345
4,33,rope,0,TRUE,None,0.3758374042884443,28.376897033901514,24.78953327244644,10.214520838804802,4950,0.16666666666666666,NA,450,0,4500,0,0.550179007386931,0.876601975308642
4,33,rope,0,TRUE,Identity,1,30.165275600635965,24.742785800825413,10.180408876642728,4950,0.1666975365808483,NA,450,1,4499,0,0.3984721571775903,0.8002533333333334
4,33,rope,0,TRUE,vIdentity,1,30.165275600635965,24.742785800825413,10.180408876642728,4950,0.1666975365808483,NA,450,1,4499,0,0.3984721571775903,0.8002533333333334
4,33,rope,0,TRUE,Eigenvalue,0.03548133892335755,117.90142639148522,19.799258502830284,5.947943613374208,4950,0.16666666666666666,NA,450,0,4500,0,0.8937477736389323,0.9826291358024691
4,33,rope,0,TRUE,MSC,1,31.17929420712821,24.663605318575385,10.145689646212503,4950,0.16675931072818231,NA,450,3,4497,0,0.39487306603951877,0.7983298765432099
4,33,rope,0,TRUE,Regression,1,23.018463739848173,24.174183103956743,9.92813566493064,4950,0.16666666666666666,NA,450,0,4500,0,0.35730741762850754,0.7912158024691358
4,33,rope,0,TRUE,TrueDiag,0.8912509381337459,33.51115398941678,23.113562099776626,9.206076870040647,4950,0.16666666666666666,NA,450,0,4500,0,0.3347105258054048,0.7787313580246914
4,33,rope,0,FALSE,None,0.3758374042884443,28.376897033901514,24.78953327244644,10.214520838804802,4950,0.16666666666666666,NA,450,0,4500,0,0.550179007386931,0.876601975308642
4,33,rope,0,FALSE,None,0.3758374042884443,28.376897033901514,24.78953327244644,10.214520838804802,4950,0.16666666666666666,NA,450,0,4500,0,0.550179007386931,0.876601975308642
4,33,rope,0,FALSE,None,0.3758374042884443,28.376897033901514,24.78953327244644,10.214520838804802,4950,0.16666666666666666,NA,450,0,4500,0,0.550179007386931,0.876601975308642
4,33,rope,0,FALSE,None,0.3758374042884443,28.376897033901514,24.78953327244644,10.214520838804802,4950,0.16666666666666666,NA,450,0,4500,0,0.550179007386931,0.876601975308642
4,33,rope,0,FALSE,None,0.3758374042884443,28.376897033901514,24.78953327244644,10.214520838804802,4950,0.16666666666666666,NA,450,0,4500,0,0.550179007386931,0.876601975308642
4,33,rope,0,FALSE,None,0.3758374042884443,28.376897033901514,24.78953327244644,10.214520838804802,4950,0.16666666666666666,NA,450,0,4500,0,0.550179007386931,0.876601975308642
